,timestamp,open,high,low,close,volume,sma_20,sma_50,rsi,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_5_2.0_2.0,BBM_5_2.0_2.0,BBU_5_2.0_2.0,BBB_5_2.0_2.0,BBP_5_2.0_2.0
0,2025-10-18 00:35:49.593,106452.0,107087.0,106442.0,106640.0,869.33479,,,,,,,,,,,
1,2025-10-18 01:35:49.593,106640.0,106876.0,106208.0,106421.0,638.50094,,,,,,,,,,,
2,2025-10-18 02:35:49.593,106440.0,107163.0,106337.0,106989.0,1286.244,,,,,,,,,,,
3,2025-10-18 03:35:49.593,106991.0,107429.0,106991.0,107278.0,876.99537,,,,,,,,,,,
4,2025-10-18 04:35:49.593,107279.0,107391.0,106800.0,106965.0,527.87193,,,,,,,106262.94828968677,106858.6,107454.25171031324,1.1148409399210462,0.5893139381267298
5,2025-10-18 05:35:49.593,106965.0,106965.0,106341.0,106396.0,659.96898,,,,,,,106118.24708084283,106809.8,107501.35291915717,1.2949240971468339,0.2008182681780001
6,2025-10-18 06:35:49.593,106395.0,106859.0,106303.0,106809.0,643.83643,,,,,,,106310.14220663105,106887.4,107464.65779336894,1.0801231826556663,0.43209273144460963
7,2025-10-18 07:35:49.593,106810.0,107277.0,106796.0,107134.0,557.67046,,,,,,,106307.91519328569,106916.4,107524.8848067143,1.138244098593486,0.6788047931508779
8,2025-10-18 08:35:49.593,107133.0,107280.0,106459.0,106561.0,644.03331,,,,,,,106239.66783333747,106773.0,107306.33216666253,0.9990019324408362,0.3012495652318813
9,2025-10-18 09:35:49.593,106560.0,107090.0,106535.0,107042.0,385.14826,,,,,,,106229.9269388738,106788.4,107346.87306112619,1.0459433068127084,0.7270476569528777
10,2025-10-18 10:35:49.593,107042.0,107042.0,106398.0,106440.0,430.09577,,,,,,,106262.87216056258,106797.2,107331.52783943742,1.0006401655425818,0.16574827883188434
11,2025-10-18 11:35:49.593,106441.0,106809.0,106440.0,106808.0,277.85428,,,,,,,106262.6892290062,106797.0,107331.3107709938,1.0006100751777764,0.5102936349004721
12,2025-10-18 12:35:49.593,106778.0,106918.0,106678.0,106817.0,310.91485,,,,,,,106310.66435478012,106733.6,107156.53564521989,0.7925070366218031,0.598596560661888
13,2025-10-18 13:35:49.593,106817.0,107496.0,106600.0,106649.0,1032.92013,,,,,,,106351.78963457739,106751.2,107150.6103654226,0.7483014063028903,0.37206140745513455
14,2025-10-18 14:35:49.593,106649.0,106951.0,106589.0,106700.0,664.65279,,,50.606305578011316,,,,106408.46473067369,106682.8,106957.13526932632,0.5143008419844906,0.5313485029508512
15,2025-10-18 15:35:49.593,106700.0,106912.0,106595.0,106858.0,349.67085,,,52.24840687747986,,,,106609.24224484553,106766.4,106923.55775515446,0.2943955310930433,0.7914269165717509
16,2025-10-18 16:35:49.593,106858.0,107107.0,106752.0,106890.0,268.54045,,,52.59216748542308,,,,106597.16638236478,106782.8,106968.43361763522,0.34768449157583375,0.7887408039707845
17,2025-10-18 17:35:49.593,106889.0,107189.0,106734.0,107171.0,306.52188,,,55.613901549319245,,,,106487.4948784856,106853.6,107219.70512151442,0.6852462088584955,0.9334820538525307
18,2025-10-18 18:35:49.593,107172.0,107268.0,106929.0,107029.0,340.31864,,,53.74946754659631,,,,106610.14396234219,106929.6,107249.05603765782,0.597507215322634,0.6555769625278866
19,2025-10-18 19:35:49.593,107029.0,107056.0,106773.0,106852.0,316.77704,106822.45,,51.43479138406539,,,,106713.01821929542,106960.0,107206.98178070458,0.4618208315343615,0.281360390851699
20,2025-10-18 20:35:49.593,106852.0,107088.0,106694.0,107005.0,545.79377,106840.7,,53.30665377580131,,,,106763.92414761611,106989.4,107214.87585238388,0.42149194664870115,0.5345935048810595
21,2025-10-18 21:35:49.593,107005.0,107122.0,106788.0,106926.0,321.46467,106865.95,,52.18814129733642,,,,106782.25597747318,106996.6,107210.94402252683,0.4006557638781564,0.33531147925720817
22,2025-10-18 22:35:49.593,106925.0,107034.0,106444.0,106628.0,527.38024,106847.9,,48.0891206660566,,,,106599.68073252036,106888.0,107176.31926747964,0.5394792071694571,0.04911095211776641
23,2025-10-18 23:35:49.593,106628.0,106916.0,106536.0,106854.0,369.06998,106826.7,,51.21837861599907,,,,106601.5084494461,106853.0,107104.4915505539,0.4707243606710072,0.501988138364485
24,2025-10-19 00:35:49.593,106854.0,106889.0,106684.0,106816.0,303.66968,106819.25,,50.66534211135717,,,,106592.5510316047,106845.8,107099.0489683953,0.4740457152181979,0.44116461719700406
25,2025-10-19 01:35:49.593,106816.0,107069.0,106741.0,107062.0,498.59877,106852.55,,54.11913110126029,,,,106573.06369467729,106857.2,107141.33630532271,0.5318056346651616,0.8603904115093622
26,2025-10-19 02:35:49.593,107061.0,107303.0,106979.0,106983.0,944.3401,106861.25,,52.83980415741512,,,,106570.12494242738,106868.6,107167.07505757263,0.5585832650051018,0.6916408039759903
