,timestamp,open,high,low,close,volume,sma_20,sma_50,rsi,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_5_2.0_2.0,BBM_5_2.0_2.0,BBU_5_2.0_2.0,BBB_5_2.0_2.0,BBP_5_2.0_2.0
0,2025-10-21 23:54:37.847,4028.7,4039.3,3964.5,4014.6,98675.7808,,,,,,,,,,,
1,2025-10-22 00:54:37.847,4014.4,4022.6,3975.7,4013.3,46061.4797,,,,,,,,,,,
2,2025-10-22 01:54:37.847,4012.7,4020.0,3993.1,3993.3,35069.8177,,,,,,,,,,,
3,2025-10-22 02:54:37.847,3994.3,3998.8,3932.4,3950.8,46792.8074,,,,,,,,,,,
4,2025-10-22 03:54:37.847,3951.5,3964.8,3892.2,3943.6,28453.138,,,,,,,3922.378791582694,3983.12,4043.861208417306,3.049931130234896,0.1746854316060978
5,2025-10-22 04:54:37.847,3943.8,3947.6,3890.5,3898.9,34473.1379,,,,,,,3879.7972686919584,3959.9799999999996,4040.1627313080407,4.049653347140198,0.1191199837946028
6,2025-10-22 05:54:37.847,3898.8,3909.0,3854.5,3870.3,31991.8349,,,,,,,3845.840451251992,3931.3799999999997,4016.9195487480074,4.351629643942217,0.14297216378861216
7,2025-10-22 06:54:37.847,3870.4,3887.0,3820.0,3840.2,32325.1328,,,,,,,3816.1997161783243,3900.7599999999998,3985.3202838216753,4.335579929125377,0.14191227096806128
8,2025-10-22 07:54:37.847,3840.4,3872.3,3839.8,3867.6,15832.2327,,,,,,,3813.9819190453513,3884.12,3954.2580809546484,3.6115300739754983,0.38223230679292575
9,2025-10-22 08:54:37.847,3867.7,3874.7,3859.3,3860.5,8245.7319,,,,,,,3829.678313099536,3867.5,3905.321686900464,1.955872625751214,0.4074604998658309
10,2025-10-22 09:54:37.847,3860.4,3861.0,3840.0,3857.1,19350.3302,,,,,,,3837.9578943447655,3859.1400000000003,3880.322105655235,1.0977630070551916,0.45184614709217397
11,2025-10-22 10:54:37.847,3857.7,3881.8,3855.8,3877.3,7563.8432,,,,,,,3835.9425692398063,3860.54,3885.1374307601936,1.2743000077809672,0.840685987967555
12,2025-10-22 11:54:37.847,3877.4,3880.4,3836.2,3858.7,7335.1901,,,,,,,3849.3400134228723,3864.2400000000002,3879.139986577128,0.7711729383851907,0.31409379225533895
13,2025-10-22 12:54:37.847,3858.6,3868.6,3850.5,3851.0,9169.2248,,,,,,,3843.338009213297,3860.9199999999996,3878.501990786702,0.9107669046083624,0.21789315213661134
14,2025-10-22 13:54:37.847,3851.3,3873.3,3840.0,3866.9,9097.8543,,,23.116126683655004,,,,3844.0054953345393,3862.2,3880.3945046654603,0.9421834532370411,0.6291598778427452
15,2025-10-22 14:54:37.847,3867.0,3867.4,3847.1,3852.4,5799.067,,,21.87276436766392,,,,3841.676088234684,3861.2599999999998,3880.8439117653156,1.0143793355182433,0.2737939154808898
16,2025-10-22 15:54:37.847,3852.4,3857.0,3825.4,3835.5,15986.6657,,,20.489463625307252,,,,3832.1874917013015,3852.9,3873.6125082986987,1.0751645928364917,0.07996395827410809
17,2025-10-22 16:54:37.847,3835.6,3847.0,3818.0,3818.0,15281.7374,,,19.139623442919405,,,,3811.421349756835,3844.7599999999998,3878.0986502431647,1.734238300604715,0.09866401601717378
18,2025-10-22 17:54:37.847,3818.1,3837.0,3771.8,3827.6,59964.1567,,,22.168791739922593,,,,3805.033197006736,3840.0799999999995,3875.126802993263,1.8253162951429949,0.3219523760498443
