,timestamp,open,high,low,close,volume,sma_20,sma_50,rsi,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_5_2.0_2.0,BBM_5_2.0_2.0,BBU_5_2.0_2.0,BBB_5_2.0_2.0,BBP_5_2.0_2.0
0,2025-10-17 23:51:23.697,106349.0,106550.0,106071.0,106453.0,233.23669,,,,,,,,,,,
1,2025-10-18 00:06:23.697,106452.0,106894.0,106442.0,106587.0,265.30369,,,,,,,,,,,
2,2025-10-18 00:21:23.697,106586.0,106966.0,106517.0,106890.0,162.6138,,,,,,,,,,,
3,2025-10-18 00:36:23.697,106887.0,107087.0,106717.0,106737.0,259.69229,,,,,,,,,,,
4,2025-10-18 00:51:23.697,106737.0,106814.0,106501.0,106640.0,181.72501,,,,,,,106368.28268559817,106661.4,106954.51731440182,0.5496221020947125,0.4634958445841626
5,2025-10-18 01:06:23.697,106640.0,106876.0,106640.0,106754.0,94.84003,,,,,,,106512.94487786911,106721.6,106930.2551221309,0.39102697510324236,0.5776400782044292
6,2025-10-18 01:21:23.697,106756.0,106807.0,106500.0,106578.0,153.90132,,,,,,,106506.42933661517,106719.8,106933.17066338484,0.39987080820022936,0.16771439486914566
7,2025-10-18 01:36:23.697,106577.0,106578.0,106208.0,106435.0,301.37544,,,,,,,106396.16844583159,106628.8,106861.43155416842,0.4363390644336543,0.08346149409357585
8,2025-10-18 01:51:23.697,106437.0,106623.0,106369.0,106421.0,88.38415,,,,,,,106313.96661588611,106565.6,106817.2333841139,0.47226006162194645,0.21267723376768927
9,2025-10-18 02:06:23.697,106440.0,106598.0,106337.0,106598.0,368.45333,,,,,,,106313.37908211273,106557.2,106801.02091788726,0.45763386779544496,0.5836679649013291
10,2025-10-18 02:21:23.697,106561.0,107034.0,106561.0,107004.0,404.9461,,,,,,,106185.09972755352,106607.2,107029.30027244647,0.7918794836492805,0.970030495005564
11,2025-10-18 02:36:23.697,107004.0,107111.0,106910.0,106983.0,400.68908,,,,,,,106174.17369717016,106688.2,107202.22630282983,0.9636047900889432,0.7867557539147895
12,2025-10-18 02:51:23.697,106983.0,107163.0,106964.0,106989.0,112.15549,,,,,,,106312.98271635357,106799.0,107285.01728364643,0.9101532479638077,0.6954662996493564
13,2025-10-18 03:06:23.697,106991.0,107429.0,106991.0,107384.0,274.29738,,,,,,,106494.3007339664,106991.6,107488.89926603361,0.9296043166633683,0.8945310467977646
14,2025-10-18 03:21:23.697,107383.0,107420.0,107300.0,107395.0,186.97807,,,71.90697674418604,,,,106761.22878505658,107151.0,107540.77121494342,0.7275176432201712,0.8130041299168511
15,2025-10-18 03:36:23.697,107395.0,107396.0,107183.0,107254.0,212.2851,,,67.16348081807244,,,,106836.1416713319,107201.0,107565.8583286681,0.6806994872586917,0.572630930741632
16,2025-10-18 03:51:23.697,107255.0,107421.0,107194.0,107278.0,203.43482,,,67.55580164382448,,,,106966.87613539926,107260.0,107553.12386460074,0.5465669673703906,0.5307037436622868
